Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Stocks,31-12-2012,1339263,15203,9,2475.284,0.09,10.56,5.1
Stocks,30-04-2020,287333,73,17,3707.545,0.38,7.22,3.7
Stocks,30-11-2018,1282237,73,11,1651.216,0.47,2.33,7.1
Stocks,31-03-2013,1656475,1072,7,3389.912,0.11,8.3,4.6
Stocks,30-04-2018,1262592,5369,4,2310.895,0.48,4.58,7.5
Stocks,31-05-2015,437376,297,11,3362.198,0.08,5.01,7.5
Stocks,31-10-2021,270311,12374,16,914.896,0.32,4.48,13
Stocks,30-06-2013,1574265,73,1,607.4,0.07,10.5,4.6
Stocks,30-06-2021,1663703,31437,3,2443.707,0.03,6.26,3
Stocks,30-09-2019,1802749,66319,4,3993.814,0.08,3.99,4.7
Stocks,30-09-2014,940491,73,14,1367.989,0.51,5.63,5.5
Stocks,30-06-2013,838668,853,15,2546.912,0.61,10.5,4.6
Stocks,31-03-2018,546775,73,12,1794.434,0.41,4.28,7.3
Stocks,31-10-2014,1996907,21927,10,2861.772,0.16,4.62,5.3
Stocks,31-10-2021,1095543,1161,13,1959.125,0.15,4.48,13
Stocks,30-04-2013,603696,73,9,2360.318,0.21,9.6,4.7
Stocks,30-09-2017,292559,73,7,2310.192,0.38,2.28,6
Stocks,31-10-2015,1679146,9184,1,2527.61,0.03,5,7.4
Stocks,31-01-2021,416830,73,7,789.544,0.54,4.06,-1
Stocks,30-09-2013,1996907,73,12,2817.464,0.09,11.2,4.6
Stocks,30-09-2018,985930,73,5,3993.814,0.16,3.17,7.7
Stocks,31-07-2014,271319,452,7,2611.204,0.19,7.39,5
Stocks,30-04-2012,692321,1202,15,2710.531,0.62,10.26,5.7
Stocks,31-01-2015,256876,1077,12,2030.265,0.15,5.19,6.3
Stocks,28-02-2019,595231,167,5,2392.844,0.46,2.57,6.6
Stocks,31-12-2019,641990,838,10,3137.367,0.42,7.75,4.6
Stocks,30-09-2019,1475270,32145,20,3101.718,0.12,3.99,4.7
Stocks,31-05-2016,851178,477,11,3993.814,0.36,5.76,7.9
Stocks,30-06-2021,113422,73,2,2558.416,0.43,6.26,3
Stocks,30-09-2017,931461,47982,15,2597.446,0.75,2.28,6
Stocks,31-01-2018,1758669,87,15,2497.451,0.49,5.07,7
Stocks,30-04-2020,1866128,89,9,2909.403,0.72,7.22,3.7
Stocks,30-04-2012,1745879,43867,5,3993.814,0.33,10.26,5.7
Stocks,31-05-2014,1811832,1387,6,3577.972,0.12,8.33,4.6
Stocks,30-09-2014,176343,32794,11,1785.593,0.4,5.63,5.5
Stocks,31-10-2016,260626,4181,17,1907.939,0.14,4.2,7.3
Stocks,31-08-2022,1167511,13170,13,3502.313,0.02,7,13.5
Stocks,31-05-2019,643656,4485,10,3015.056,0.38,3.05,5.8
Stocks,31-08-2012,1500006,7042,14,3993.814,0.54,10.03,5.5
Stocks,31-07-2015,1387386,73,1,3353.078,0.19,3.69,7.1
Stocks,31-05-2019,423339,288,9,1424.097,0.16,3.05,5.8
Stocks,31-12-2013,1319687,73,15,2667.29,0.48,10.6,4.8
Stocks,31-03-2022,943977,56252,6,1139.908,0.1,6.95,4.9
Stocks,30-11-2015,1389874,73,9,2819.202,0.25,5.41,7.4
Stocks,31-03-2013,309685,12333,13,3993.814,0.49,8.3,4.6
Stocks,31-07-2014,229022,11344,7,2345.042,0.09,7.39,5
Stocks,30-06-2020,1125862,58720,7,3993.814,0.18,6.23,1
Stocks,30-04-2012,821423,73,6,2550.927,0.54,10.26,5.7
Stocks,31-03-2012,1198465,73,11,3267.996,0.11,9.47,5.9
Stocks,30-04-2022,597200,73,18,3869.455,0.53,7.79,4.9
Stocks,31-01-2012,1642737,721,6,2352.932,0.12,7.65,6.3
Stocks,30-09-2016,1211875,710,19,3993.814,0.11,4.39,7.2
Stocks,31-03-2018,349112,56524,3,3887.312,0.15,4.28,7.3
Stocks,30-09-2021,1683324,1787,9,1334.313,0.4,4.35,15
Stocks,30-04-2015,1795893,1514,11,2850.786,0.71,4.87,7.4
Stocks,31-01-2019,826317,73,19,3993.814,0.05,1.97,6.7
Stocks,31-10-2015,1383286,3979,2,2379.584,0.19,5,7.4
Stocks,30-09-2016,1104666,73,20,3363.596,0.11,4.39,7.2
Stocks,30-11-2016,904323,11306,17,3097.473,0.62,3.63,7.3
Stocks,31-10-2015,1276992,383,18,3499.973,0.2,5,7.4
Stocks,31-12-2014,1502559,73,14,2721.407,0.11,4.28,6
Stocks,31-10-2021,1776619,10758,13,3022.79,0.45,4.48,13
Stocks,30-06-2015,1046424,541,15,2492.539,0.2,5.4,7.3
Stocks,30-09-2016,1396530,73,11,2578.168,0.35,4.39,7.2
Stocks,30-09-2019,1102603,5697,20,3921.095,0.41,3.99,4.7
Stocks,28-02-2018,428033,8844,13,2596.981,0.29,4.44,7.2
Stocks,31-08-2021,810846,73,11,2015.683,0.39,5.3,20.1
Stocks,31-03-2012,1207449,2904,10,2552.726,0.44,9.47,5.9
Stocks,30-11-2016,375060,53315,8,3993.814,0.39,3.63,7.3
Stocks,31-08-2012,452551,1729,1,1553.542,0.15,10.03,5.5
Stocks,31-10-2018,428707,925,19,2481.808,0.17,3.38,7.3
Stocks,31-03-2012,1960895,3254,5,3993.814,0.1,9.47,5.9
Stocks,31-12-2022,1681451,1273,2,2941.343,0.18,5.72,5.1
Stocks,30-11-2015,1141243,73,6,3993.814,0.72,5.41,7.4
Stocks,30-04-2015,865627,2413,6,3921.351,0.56,4.87,7.4
Stocks,29-02-2020,1470178,17301,1,3816.409,0.77,6.58,4.7
Stocks,30-06-2013,1099539,295,9,3428.382,0.14,10.5,4.6
Stocks,29-02-2012,441218,73,11,3725.296,0.44,8.83,6.1
Stocks,30-09-2015,812030,495,6,3525.526,0.26,4.41,7.2
Stocks,31-07-2015,1364383,1086,7,1789.571,0.41,3.69,7.1
Stocks,30-06-2015,1831637,12531,7,3800.308,0.71,5.4,7.3
Stocks,30-09-2014,1681572,1356,7,3443.439,0.36,5.63,5.5
Stocks,30-04-2019,1421616,48365,10,2460.411,0.13,2.99,6.1
Stocks,31-07-2020,1577397,24277,5,1434.767,0.19,6.73,-15
Stocks,31-03-2022,1903594,73,9,2295.189,0.24,6.95,4.9
Stocks,29-02-2020,698936,73,19,1903.045,0.13,6.58,4.7
Stocks,28-02-2017,204627,19541,9,3381.007,0.16,3.65,7
Stocks,31-08-2019,1692548,73,5,2651.935,0.78,3.28,5
Stocks,31-07-2020,1115372,1727,4,3993.814,0.15,6.73,-15
Stocks,31-03-2021,1731196,57954,9,3064.617,0.72,5.52,0.6
Stocks,31-10-2012,1236686,73,9,2933.147,0.22,9.75,5.4
Stocks,31-03-2014,1807290,10057,18,1186.303,0.1,8.25,4.6
Stocks,28-02-2019,304776,10639,4,2845.058,0.27,2.57,6.6
Stocks,31-07-2022,1530827,73,14,2702.223,0.65,6.71,9
Stocks,30-04-2015,1811422,3851,3,3865.054,0.24,4.87,7.4
Stocks,29-02-2016,1183490,26540,12,3497.707,0.4,5.26,7.3
Stocks,31-01-2022,1708239,1996,1,3580.569,0.3,6.01,5.1
Stocks,31-08-2018,558873,73,12,3801.672,0.02,3.69,8.2
Stocks,30-09-2012,1996907,202,8,2050.808,0.38,9.73,5.4
Stocks,31-07-2015,1727781,6157,8,3968.86,0.08,3.69,7.1
Stocks,28-02-2015,569430,4042,6,2972.81,0.06,5.37,7.5
Stocks,30-11-2019,1073606,73,10,2882.414,0.25,5.54,4.5
Stocks,30-11-2015,1740358,73,14,3132.002,0.28,5.41,7.4
Stocks,31-08-2018,1094149,73,3,3993.814,0.14,3.69,8.2
Stocks,31-08-2012,220603,64943,12,2726.022,0.67,10.03,5.5
Stocks,30-09-2016,599446,19743,17,3993.814,0.13,4.39,7.2
Stocks,31-07-2022,1796816,14129,13,1213.53,0.36,6.71,9
Stocks,31-10-2021,1275780,73,13,2308.247,0.16,4.48,13
Stocks,31-03-2015,939609,6823,17,3133.323,0.12,5.25,7.4
Stocks,31-07-2017,1006045,385,7,3311.976,0.18,2.36,5.7
Stocks,30-09-2013,1164359,644,11,2951.001,0.23,11.2,4.6
Stocks,30-09-2022,1683762,6539,16,3019.763,0.56,7.41,9
Stocks,30-04-2015,251264,1813,12,2438.083,0.21,4.87,7.4
Stocks,31-08-2019,1354448,1744,7,2859.965,0.59,3.28,5
Stocks,31-12-2015,1160373,73,6,3993.814,0.35,5.62,7.3
Stocks,31-07-2018,1852055,73,15,2546.362,0.5,4.17,8
Stocks,30-11-2022,1024293,5418,17,3993.814,0.5,5.88,6.3
Stocks,30-11-2012,579618,3409,9,2969.43,0.08,9.9,5.3
Stocks,31-12-2014,428535,73,14,3776.057,0.05,4.28,6
Stocks,30-11-2016,1855074,50395,19,3369.021,0.44,3.63,7.3
Stocks,31-07-2018,1147088,73,9,3234.094,0.06,4.17,8
Stocks,30-09-2018,433459,73,1,2028.288,0.19,3.17,7.7
Stocks,31-05-2014,1800315,73,20,2629.959,0.31,8.33,4.6
Stocks,31-10-2017,1036886,3134,7,3463.379,0.5,3.58,6.1
Stocks,30-04-2019,1775845,10685,11,3993.814,0.27,2.99,6.1
Stocks,31-01-2015,961142,7328,3,437.061,0.23,5.19,6.3
Stocks,31-07-2018,530781,41587,10,3836.289,0.37,4.17,8
Stocks,30-04-2012,1433202,1863,8,1589.876,0.62,10.26,5.7
Stocks,30-04-2014,1715155,2438,10,3781.314,0.09,8.48,4.6
Stocks,31-03-2013,1525741,1010,5,2165.879,0.47,8.3,4.6
Stocks,31-05-2014,976130,310,10,3051.986,0.45,8.33,4.6
Stocks,30-06-2022,1392982,101,14,3647.41,0.21,7.01,7
Stocks,30-09-2014,579352,73,18,3064.716,0.1,5.63,5.5
Stocks,31-08-2014,966815,20778,3,3518.494,0.49,7.03,5.7
Stocks,31-08-2022,1441179,1347,20,2926.131,0.24,7,13.5
Stocks,31-12-2021,858422,73,15,3993.814,0.32,5.66,6.2
Stocks,30-11-2017,1209507,3423,1,2932.905,0.46,4.88,6.3
Stocks,31-10-2017,1749898,73,6,2106.235,0.23,3.58,6.1
Stocks,30-04-2014,1728887,698,7,2626.805,0.11,8.48,4.6
Stocks,31-05-2014,1348613,1372,15,3531.41,0.43,8.33,4.6
Stocks,30-06-2017,1708065,73,6,2506.609,0.38,1.46,5.9
Stocks,31-07-2022,1800502,362,7,3993.814,0.4,6.71,9
Stocks,31-08-2020,1399966,446,10,3655.551,0.32,6.69,-23.9
Stocks,28-02-2013,1303815,827,7,3540.672,0.14,7.9,4.5
Stocks,30-11-2019,1323542,10729,18,2979.32,0.21,5.54,4.5
Stocks,30-04-2019,314585,73,16,3531.074,0.2,2.99,6.1
Stocks,31-01-2013,713183,56712,15,3182.51,0.54,8.6,4.9
Stocks,28-02-2018,977466,19972,15,1072.611,0.1,4.44,7.2
Stocks,31-05-2015,1565526,73,15,2584.295,0.18,5.01,7.5
Stocks,31-01-2015,380238,70021,7,3657.98,0.78,5.19,6.3
Stocks,31-10-2013,1004272,481,11,2717.618,0.33,12.2,4.7
Stocks,30-04-2015,1221042,1497,6,3231.593,0.11,4.87,7.4
Stocks,31-08-2022,1591661,4843,10,3344.322,0.74,7,13.5
Stocks,31-01-2013,824545,1187,10,870.033,0.39,8.6,4.9
Stocks,28-02-2022,1167019,1731,5,3993.814,0.71,6.07,5.4
Stocks,30-09-2019,1731819,73,20,3084.444,0.29,3.99,4.7
Stocks,30-04-2015,1304196,1710,6,3148.522,0.4,4.87,7.4
Stocks,30-06-2014,647043,73,10,2331.527,0.43,6.77,4.8
Stocks,31-10-2022,1252301,1588,9,1282.308,0.15,6.77,7
Stocks,29-02-2012,1354550,73,8,1619.923,0.69,8.83,6.1
Stocks,31-05-2014,145887,3279,16,3025.604,0.44,8.33,4.6
Stocks,31-03-2022,395861,421,14,1032.635,0.19,6.95,4.9
Stocks,31-07-2022,393304,587,4,3310.209,0.48,6.71,9
Stocks,31-07-2018,1848961,2342,11,1869.396,0.13,4.17,8
Stocks,31-12-2020,1486229,8594,3,1029.904,0.02,4.59,-3
Stocks,30-11-2017,1996907,625,5,3993.814,0.17,4.88,6.3
Stocks,31-08-2016,1268400,436,1,3585.053,0.41,5.05,7.1
Stocks,30-06-2022,1861700,73,4,3055.317,0.39,7.01,7
Stocks,31-01-2019,339828,18536,9,2862.105,0.1,1.97,6.7
Stocks,31-03-2021,1003286,73,9,3095.245,0.12,5.52,0.6
Stocks,30-06-2020,1526679,1582,2,3321.844,0.42,6.23,1
Stocks,31-07-2015,1896488,2597,13,1738.519,0.56,3.69,7.1
Stocks,30-09-2013,987703,13740,11,2786.82,0.37,11.2,4.6
Stocks,30-04-2022,1841355,5374,4,2800.837,0.11,7.79,4.9
Stocks,31-05-2022,1488890,6098,4,3677.14,0.16,7.04,4.1
Stocks,31-01-2022,1100840,3489,12,3536.714,0.35,6.01,5.1
Stocks,30-11-2012,754965,11753,11,3993.814,0.11,9.9,5.3
Stocks,31-03-2014,633880,73,7,3993.814,0.14,8.25,4.6
Stocks,31-03-2013,271049,25902,9,1689.087,0.15,8.3,4.6
Stocks,30-09-2018,1468227,2649,7,3993.814,0.2,3.17,7.7
Stocks,31-07-2018,999211,962,7,2999.244,0.2,4.17,8
Stocks,31-10-2018,340516,3219,5,3993.814,0.16,3.38,7.3
Stocks,31-03-2017,890081,1486,12,3899.586,0.42,3.89,6.7
Stocks,31-01-2013,636482,73,4,2747.033,0.16,8.6,4.9
Stocks,30-11-2019,822370,30000,13,1278.283,0.54,5.54,4.5
Stocks,31-10-2018,1282302,12174,16,3244.606,0.51,3.38,7.3
Stocks,31-01-2012,1020337,73,13,2481.021,0.33,7.65,6.3
Stocks,31-07-2013,799765,26876,4,2578.869,0.27,10.6,4.5
Stocks,30-06-2015,1044126,2625,6,1430.212,0.44,5.4,7.3
Stocks,31-12-2017,1762616,73,1,3345.331,0.15,5.21,6.7
Stocks,31-12-2022,1451025,644,12,3136.846,0.38,5.72,5.1
Stocks,31-05-2012,1426025,1019,8,3993.814,0.53,10.36,5.3
Stocks,31-12-2018,1274940,21015,18,1336.008,0.16,2.11,6.9
Stocks,31-12-2022,729781,324,3,3993.814,0.4,5.72,5.1
Stocks,31-10-2017,1220429,73,10,3646.084,0.68,3.58,6.1
Stocks,31-07-2018,1286292,2551,16,3655.08,0.48,4.17,8
Stocks,30-09-2014,483759,3931,13,2169.301,0.23,5.63,5.5
Stocks,31-12-2014,1261409,963,12,2661.148,0.56,4.28,6
Stocks,30-11-2016,509881,73,17,2956.942,0.34,3.63,7.3
Stocks,29-02-2012,704935,1146,4,3055.093,0.14,8.83,6.1
Stocks,31-10-2017,1147264,18433,11,2529.019,0.21,3.58,6.1
Stocks,31-12-2018,541361,1569,6,1612.483,0.17,2.11,6.9
Stocks,31-03-2019,529666,3467,6,3748.221,0.11,2.86,6.3
Stocks,31-12-2019,1353361,345,17,3504.807,0.08,7.75,4.6
Stocks,31-12-2021,1859563,73,11,3993.814,0.14,5.66,6.2
Stocks,31-10-2013,1500291,73,11,2802.963,0.35,12.2,4.7
Stocks,30-06-2014,1320946,140,15,3368.496,0.11,6.77,4.8
Stocks,31-05-2022,1988699,422,4,2966.12,0.18,7.04,4.1
Stocks,31-08-2015,229186,581,12,3941.548,0.49,3.74,7
Stocks,30-06-2013,1277604,868,16,3993.814,0.11,10.5,4.6
Stocks,31-07-2013,554248,73,11,3342.733,0.43,10.6,4.5
Stocks,30-04-2017,1203561,73,10,2887.822,0.68,2.99,6.3
Stocks,31-03-2020,1940413,3089,9,3110.912,0.26,5.84,4.1
Stocks,31-12-2016,1149542,73,11,3579.344,0.03,3.41,7.1
Stocks,31-07-2015,1447140,57830,6,1145.26,0.43,3.69,7.1
Stocks,31-05-2012,1122442,73,3,2746.495,0.05,10.36,5.3
Stocks,30-09-2017,1889285,73,16,3993.814,0.12,2.28,6
Stocks,28-02-2017,1069120,73,10,3993.814,0.63,3.65,7
Stocks,30-11-2013,747646,73,13,1876.657,0.17,10.3,4.8
Stocks,31-07-2022,323269,9079,9,2590.625,0.45,6.71,9
Stocks,31-01-2017,887234,73,20,2461.291,0.09,3.17,7.1
Stocks,30-09-2014,1160976,3991,10,3558.702,0.47,5.63,5.5
Stocks,30-06-2018,353402,36618,12,2913.396,0.1,4.92,7.9
Stocks,30-04-2020,329701,73,11,2437.705,0.62,7.22,3.7
Stocks,30-04-2022,1490063,3545,6,1284.023,0.23,7.79,4.9
Stocks,30-04-2016,847969,73,9,3807.571,0.14,5.47,7.7
Stocks,28-02-2017,1996907,73,18,2759.687,0.31,3.65,7
Stocks,31-10-2020,471451,73,15,3041.875,0.17,7.61,-10
Stocks,31-05-2015,305451,3570,5,3947.797,0.79,5.01,7.5
Stocks,30-06-2021,575236,2095,16,3396.229,0.29,6.26,3
Stocks,30-11-2012,752924,73,9,3517.257,0.78,9.9,5.3
Stocks,31-10-2013,1265524,73,16,3642.877,0.25,12.2,4.7
Stocks,30-09-2018,1330715,73,11,3927.413,0.58,3.17,7.7
Stocks,31-03-2018,1680225,9511,4,1986.378,0.69,4.28,7.3
Stocks,30-11-2017,1665753,73,13,3197.162,0.22,4.88,6.3
Stocks,30-11-2013,1911959,14393,2,3651.003,0.48,10.3,4.8
Stocks,31-12-2018,1466161,140,2,1971.713,0.49,2.11,6.9
Stocks,30-09-2021,1442796,73,19,1958.646,0.47,4.35,15
Stocks,30-11-2018,450439,73,6,2743.099,0.75,2.33,7.1
Stocks,31-08-2019,1164002,4257,6,3715.151,0.5,3.28,5
Stocks,30-06-2015,868750,11945,2,3993.814,0.04,5.4,7.3
Stocks,28-02-2013,626005,1101,10,1848.096,0.64,7.9,4.5
Stocks,31-05-2022,1499576,966,1,2436.839,0.12,7.04,4.1
Stocks,31-08-2022,961479,276,10,2402.765,0.61,7,13.5
Stocks,31-03-2022,1286073,12287,11,2638.862,0.13,6.95,4.9
Stocks,31-01-2017,1686747,73,14,3103.729,0.55,3.17,7.1
Stocks,31-08-2022,1009597,39412,11,2879.984,0.1,7,13.5
Stocks,31-12-2014,859117,308,11,3802.71,0.49,4.28,6
Stocks,31-08-2013,302399,4756,1,3756.289,0.19,10.6,4.4
Stocks,30-11-2020,409946,73,12,2353.624,0.23,6.93,-7.5
Stocks,29-02-2012,53099,73,11,2595.706,0.08,8.83,6.1
Stocks,30-04-2013,1290047,73,1,1782.637,0.08,9.6,4.7
Stocks,31-12-2021,1037777,5831,8,1344.646,0.15,5.66,6.2
Stocks,31-01-2012,1684630,68162,10,2690.94,0.06,7.65,6.3
Stocks,30-06-2021,1739249,73,7,3801.973,0.18,6.26,3
Stocks,31-05-2015,1950138,73,6,3824.362,0.5,5.01,7.5
Stocks,31-08-2015,1706475,66339,19,2656.903,0.55,3.74,7
Stocks,30-09-2012,1079792,739,20,3991.913,0.12,9.73,5.4
Stocks,30-04-2022,993668,2064,16,1607.367,0.56,7.79,4.9
Stocks,31-12-2015,1427045,73,13,3777.403,0.45,5.62,7.3
Stocks,31-07-2016,82167,2397,10,2683.922,0.13,6.07,7.3
Stocks,30-09-2022,1543773,293,2,3062.75,0.65,7.41,9
Stocks,31-01-2016,1218621,527,11,3180.81,0.07,5.69,7.2
Stocks,30-06-2013,1156751,10875,6,2563.236,0.39,10.5,4.6
Stocks,30-04-2013,1485073,335,11,3546.998,0.4,9.6,4.7
Stocks,31-07-2012,930896,73,4,2581.565,0.68,9.86,5.3
Stocks,31-01-2017,416008,1792,7,3954.517,0.24,3.17,7.1
Stocks,28-02-2018,466975,73,8,3631.312,0.6,4.44,7.2
Stocks,30-11-2018,967897,2513,14,3798.551,0.59,2.33,7.1
Stocks,30-04-2013,1152286,601,14,2981.019,0.45,9.6,4.7
Stocks,31-08-2016,576603,13670,9,3029.553,0.55,5.05,7.1
Stocks,30-04-2016,1895891,73,14,2988.319,0.64,5.47,7.7
Stocks,31-01-2014,807411,73,13,1060.462,0.34,8.6,4.7
Stocks,30-11-2016,1369188,14746,20,2927.735,0.17,3.63,7.3
Stocks,31-12-2022,570975,856,5,3652.797,0.21,5.72,5.1
Stocks,31-03-2013,869061,73,5,2967.437,0.46,8.3,4.6
Stocks,30-04-2022,1719393,73,8,2400.462,0.34,7.79,4.9
Stocks,28-02-2021,997866,55040,17,3247.969,0.39,5.03,0.4
Stocks,31-12-2019,1973142,73,5,2294.359,0.55,7.75,4.6
Stocks,31-08-2019,1377969,73,16,2950.864,0.64,3.28,5
Stocks,31-12-2017,974126,959,10,2316.641,0.29,5.21,6.7
Stocks,31-08-2022,337100,150,11,1851.986,0.68,7,13.5
Stocks,31-07-2022,1880525,19196,10,3993.814,0.34,6.71,9
Stocks,31-08-2013,512246,692,11,3069.941,0.44,10.6,4.4
Stocks,30-09-2013,1333501,73,3,3063.438,0.25,11.2,4.6
Stocks,31-08-2020,442886,1268,11,1736.447,0.54,6.69,-23.9
Stocks,30-11-2015,1299446,73,13,3780.288,0.68,5.41,7.4
Stocks,31-07-2015,581042,50135,11,2853.016,0.25,3.69,7.1
Stocks,30-06-2013,159948,18535,6,3072.947,0.16,10.5,4.6
Stocks,31-05-2013,1655582,73,7,3985.189,0.41,9.4,4.8
Stocks,30-09-2016,935709,484,12,1260.84,0.08,4.39,7.2
Stocks,31-10-2020,541727,2139,11,2279.827,0.05,7.61,-10
Stocks,31-03-2014,1370959,73,3,3342.385,0.69,8.25,4.6
Stocks,31-01-2014,1872456,73,16,2006.125,0.4,8.6,4.7
Stocks,31-05-2018,1775416,61731,11,3993.814,0.03,4.87,7.7
Stocks,31-08-2014,1996907,166,8,2183.114,0.14,7.03,5.7
Stocks,31-05-2016,833101,73,11,3246.62,0.51,5.76,7.9
Stocks,31-12-2022,1114301,73,14,3013.114,0.15,5.72,5.1
Stocks,31-01-2018,1996907,11769,10,3430.711,0.63,5.07,7
Stocks,30-06-2020,1003327,429,17,3204.558,0.17,6.23,1
Stocks,31-10-2020,765501,1285,4,3688.71,0.14,7.61,-10
Stocks,31-08-2018,1127266,43186,10,3044.107,0.1,3.69,8.2
Stocks,30-04-2014,244584,1825,5,2905.235,0.22,8.48,4.6
Stocks,31-07-2012,1587146,73,17,2932.51,0.3,9.86,5.3
Stocks,31-10-2015,1027832,73,14,3971.364,0.17,5,7.4
Stocks,30-11-2013,1996907,1552,7,2842.783,0.08,10.3,4.8
Stocks,30-06-2014,1149044,73,14,3993.814,0.19,6.77,4.8
Stocks,31-10-2020,1673863,7595,16,3586.844,0.47,7.61,-10
Stocks,28-02-2018,1386660,73,15,3076.691,0.54,4.44,7.2
Stocks,30-11-2013,1598724,68237,15,3993.814,0.31,10.3,4.8
Stocks,30-09-2015,1996907,2032,5,1660.117,0.15,4.41,7.2
Stocks,31-10-2021,743719,843,7,453.154,0.06,4.48,13
Stocks,31-03-2021,661304,73,6,1644.203,0.19,5.52,0.6
Stocks,31-01-2020,1474423,20556,14,3514.888,0.65,7.59,4.7
Stocks,30-06-2014,1883450,2793,7,3623.01,0.35,6.77,4.8
Stocks,30-04-2014,1049553,73,7,3386.519,0.06,8.48,4.6
Stocks,28-02-2013,757009,402,5,3876.818,0.61,7.9,4.5
Stocks,30-06-2014,1037499,2155,5,3262.928,0.45,6.77,4.8
Stocks,31-07-2017,347041,5570,7,2820.842,0.16,2.36,5.7
Stocks,31-05-2019,1083980,73,14,1987.441,0.14,3.05,5.8
Stocks,28-02-2015,1219909,73,7,3969.275,0.52,5.37,7.5
Stocks,31-10-2021,846251,14568,9,2969.08,0.12,4.48,13
Stocks,31-10-2022,1667305,73,20,2212.806,0.54,6.77,7
Stocks,31-05-2013,1054582,73,10,3647.024,0.61,9.4,4.8
Stocks,31-01-2013,189519,934,14,3227.194,0.51,8.6,4.9
Stocks,31-01-2012,9382,73,12,3026.311,0.08,7.65,6.3
Stocks,31-07-2016,1762932,73,4,3040.426,0.53,6.07,7.3
Stocks,28-02-2014,511366,107,2,663.249,0.41,7.88,4.7
Stocks,31-03-2015,1167495,2276,12,3868.349,0.17,5.25,7.4
Stocks,31-08-2018,1271750,1127,8,3287.039,0.57,3.69,8.2
Stocks,31-01-2012,370569,73,18,2023.65,0.03,7.65,6.3
Stocks,31-07-2016,1149687,23785,17,3789.899,0.21,6.07,7.3
Stocks,28-02-2014,1493955,2076,17,2771.235,0.49,7.88,4.7
Stocks,31-03-2019,1375879,73,13,3397.847,0.08,2.86,6.3
Stocks,30-06-2015,903878,12684,6,3955.858,0.41,5.4,7.3
Stocks,31-08-2016,1227853,3618,13,2498.443,0.14,5.05,7.1
Stocks,31-05-2018,1683990,2324,16,1981.751,0.33,4.87,7.7
Stocks,30-09-2016,1327528,73,15,3870.886,0.44,4.39,7.2
Stocks,30-11-2015,1461432,73,10,2994.499,0.74,5.41,7.4
Stocks,31-01-2016,263856,73,1,3723.316,0.66,5.69,7.2
Stocks,31-08-2015,1456562,329,8,3056.407,0.17,3.74,7
Stocks,31-10-2017,1996907,21053,4,3993.814,0.19,3.58,6.1
Stocks,31-01-2021,1688775,5242,5,2731.133,0.28,4.06,-1
Stocks,31-10-2017,932064,1714,2,3927.971,0.75,3.58,6.1
Stocks,31-07-2021,401637,1802,9,3560.376,0.58,5.59,10
Stocks,31-12-2012,328537,24905,18,2326.778,0.11,10.56,5.1
Stocks,31-03-2018,1996907,73,2,3366.059,0.13,4.28,7.3
Stocks,31-08-2022,1844597,73,11,2734.274,0.38,7,13.5
Stocks,30-11-2012,1078576,4252,4,3715.062,0.48,9.9,5.3
Stocks,30-04-2014,289812,73,6,1908.427,0.18,8.48,4.6
Stocks,31-08-2016,1442191,926,4,1409.233,0.04,5.05,7.1
Stocks,31-07-2018,1541061,73,12,3175.215,0.38,4.17,8
Stocks,30-09-2017,1430424,7652,1,2882.612,0.03,2.28,6
Stocks,30-06-2012,79662,73,5,2294.26,0.15,9.93,5.4
Stocks,30-11-2022,1725925,73,5,3963.167,0.19,5.88,6.3
Stocks,30-06-2020,1690645,8092,2,3993.814,0.55,6.23,1
Stocks,28-02-2018,337833,4929,11,3014.259,0.14,4.44,7.2
Stocks,31-08-2015,1932183,144,9,1351.285,0.36,3.74,7
Stocks,31-10-2020,1329540,1802,4,3993.814,0.72,7.61,-10
Stocks,30-09-2014,1238236,56701,9,2737.525,0.11,5.63,5.5
Stocks,31-12-2015,284835,3348,14,3852.079,0.08,5.62,7.3
Stocks,31-01-2017,876856,952,4,3728.76,0.2,3.17,7.1
Stocks,31-03-2019,1621114,964,13,2393.623,0.1,2.86,6.3
Stocks,31-07-2013,1996907,73,2,3198.891,0.21,10.6,4.5
Stocks,31-07-2017,403503,4474,16,3724.344,0.42,2.36,5.7
Stocks,28-02-2022,948337,9250,12,3985.274,0.09,6.07,5.4
Stocks,30-04-2021,368092,73,4,3752.657,0.17,4.23,0.9
Stocks,31-05-2021,464154,73,2,2814.332,0.2,6.3,1.6
Stocks,30-11-2020,723584,1206,9,2457.338,0.34,6.93,-7.5
Stocks,31-10-2012,239490,6507,18,3014.198,0.17,9.75,5.4
Stocks,31-03-2015,1466934,186,14,1022.918,0.07,5.25,7.4
Stocks,31-05-2018,258791,16409,15,3305.196,0.59,4.87,7.7
Stocks,31-10-2012,1415167,73,18,3672.45,0.1,9.75,5.4
Stocks,30-06-2013,376498,29068,4,2759.362,0.44,10.5,4.6
Stocks,31-12-2019,1249612,51926,13,3190.488,0.34,7.75,4.6
Stocks,31-03-2013,1362368,1968,3,3474.401,0.23,8.3,4.6
Stocks,30-09-2012,345646,73,7,3163.756,0.49,9.73,5.4
Stocks,28-02-2018,847979,73,4,3993.814,0.39,4.44,7.2
Stocks,30-06-2012,1237148,73,3,2912.84,0.14,9.93,5.4
Stocks,31-05-2014,1466947,3660,7,3237.189,0.12,8.33,4.6
