Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Mutual Fund,30-04-2021,812920,9.91,15,28604.91,0.18,4.23,0.9
Mutual Fund,30-11-2018,1044645,9.94,10,28340.31,0.05,2.33,7.1
Mutual Fund,30-04-2015,1108705,11.63,20,29584.32,0.1,4.87,7.4
Mutual Fund,30-11-2018,1054758,10.69,1,23971.45,0.36,2.33,7.1
Mutual Fund,30-06-2017,1026642,10.56,1,10449.26,0.38,1.46,5.9
Mutual Fund,31-08-2012,403024,10.45,4,19944.51,0.11,10.03,5.5
Mutual Fund,31-01-2020,731053,10.93,3,22334.85,0.5,7.59,4.7
Mutual Fund,30-04-2018,706596,10.42,4,26136.25,0.07,4.58,7.5
Mutual Fund,30-06-2021,1683916,10.36,11,15914.43,0.36,6.26,3
Mutual Fund,31-01-2012,1334081,10.02,2,9855.07,0.09,7.65,6.3
Mutual Fund,31-01-2015,579928,9.8,7,11327.01,0.22,5.19,6.3
Mutual Fund,30-11-2015,1331462,11.5,20,12324.71,0.34,5.41,7.4
Mutual Fund,31-07-2019,1677149,10.97,19,5300.61,0.5,3.19,5.1
Mutual Fund,30-06-2015,768134,10.64,3,13217.44,0.42,5.4,7.3
Mutual Fund,31-03-2013,450609,9.51,6,22979.17,0.15,8.3,4.6
Mutual Fund,30-06-2014,1088255,10.68,7,24006.51,0.35,6.77,4.8
Mutual Fund,30-09-2014,77355,11.44,4,14004.28,0.5,5.63,5.5
Mutual Fund,30-06-2013,101716,9.74,9,20477.71,0.3,10.5,4.6
Mutual Fund,31-05-2014,13024,10.09,20,13215.6,0.39,8.33,4.6
Mutual Fund,31-12-2013,432695,10.81,18,3524.53,0.16,10.6,4.8
Mutual Fund,30-09-2015,374781,10.01,4,13129.63,0.23,4.41,7.2
Mutual Fund,31-07-2022,246925,9.96,15,10169.56,0.16,6.71,9
Mutual Fund,31-05-2015,1816450,10.45,7,5111.87,0.08,5.01,7.5
Mutual Fund,30-11-2020,880201,10.46,6,21783.58,0.43,6.93,-7.5
Mutual Fund,30-09-2013,390632,10.59,6,14930.97,0.37,11.2,4.6
Mutual Fund,31-10-2020,508772,10.22,2,21681.16,0.09,7.61,-10
Mutual Fund,30-11-2018,664688,10.17,3,10131.48,0.34,2.33,7.1
Mutual Fund,31-08-2016,584555,9.85,4,15398.61,0.33,5.05,7.1
Mutual Fund,31-03-2018,1532930,9.84,7,15512.79,0.36,4.28,7.3
Mutual Fund,28-02-2021,1524799,10.39,2,7804.17,0.5,5.03,0.4
Mutual Fund,31-01-2021,1104415,9.78,3,35546.85,0.44,4.06,-1
Mutual Fund,31-12-2020,1188692,10.46,4,17065.32,0.39,4.59,-3
Mutual Fund,30-09-2020,319457,9.64,3,8269.7,0.07,7.27,-15
Mutual Fund,31-05-2017,471367,10.51,1,10028.95,0.38,2.18,6.1
Mutual Fund,31-07-2021,672210,10.07,12,16207.49,0.13,5.59,10
Mutual Fund,30-06-2018,493408,11.25,13,27667.76,0.13,4.92,7.9
Mutual Fund,31-01-2014,884571,10.41,12,17704.38,0.33,8.6,4.7
Mutual Fund,31-07-2021,457139,9.86,7,14586.6,0.49,5.59,10
Mutual Fund,31-08-2013,1021718,10.52,5,32094.93,0.5,10.6,4.4
Mutual Fund,31-05-2018,519849,9.92,4,32481.62,0.44,4.87,7.7
Mutual Fund,28-02-2019,759954,10.49,20,7693.95,0.08,2.57,6.6
Mutual Fund,31-08-2017,1139190,9.87,4,9461.28,0.38,2.28,5.7
Mutual Fund,31-01-2018,424223,10.18,3,17173.42,0.08,5.07,7
Mutual Fund,30-06-2016,665524,9.75,14,11748.54,0.33,5.77,7.5
Mutual Fund,28-02-2015,636597,10.42,3,12615.77,0.07,5.37,7.5
Mutual Fund,29-02-2020,688463,10.04,1,18793.5,0.09,6.58,4.7
Mutual Fund,30-09-2015,753945,10.51,16,20178.46,0.12,4.41,7.2
Mutual Fund,31-08-2021,1310109,10.5,16,11452.11,0.39,5.3,20.1
Mutual Fund,31-05-2022,1076615,10.8,1,30205.08,0.2,7.04,4.1
Mutual Fund,31-03-2015,13024,10.15,6,12491.56,0.35,5.25,7.4
Mutual Fund,31-01-2013,712427,10.22,4,26587.61,0.05,8.6,4.9
Mutual Fund,30-06-2017,849506,10.09,13,22161.09,0.02,1.46,5.9
Mutual Fund,30-11-2017,1177527,10.27,8,6203.56,0.21,4.88,6.3
Mutual Fund,31-05-2012,1647721,10.32,1,17080.83,0.07,10.36,5.3
Mutual Fund,28-02-2018,213383,10.39,14,12305.24,0.1,4.44,7.2
Mutual Fund,30-09-2021,471059,11.39,5,26661.44,0.36,4.35,15
Mutual Fund,30-09-2021,414311,10.23,6,7723.66,0.47,4.35,15
Mutual Fund,30-04-2017,1542790,10.07,11,10288.77,0.1,2.99,6.3
Mutual Fund,31-07-2022,1154702,10.52,3,27961.23,0.04,6.71,9
Mutual Fund,30-04-2013,358004,10.12,1,18581.5,0.37,9.6,4.7
Mutual Fund,30-06-2021,1028232,10.46,9,34190.7,0.14,6.26,3
Mutual Fund,31-05-2018,1433340,10.87,6,8286.16,0.44,4.87,7.7
Mutual Fund,30-06-2015,600899,9.74,2,7111.19,0.49,5.4,7.3
Mutual Fund,28-02-2013,13024,9.98,17,22430.31,0.15,7.9,4.5
Mutual Fund,31-08-2022,526689,11.17,10,11913.53,0.41,7,13.5
Mutual Fund,30-11-2014,1022988,10.54,1,14926.26,0.08,3.27,5.3
Mutual Fund,31-10-2017,1680698,11.08,12,34983.7,0.11,3.58,6.1
Mutual Fund,31-07-2014,113416,10.12,4,13305.1,0.17,7.39,5
Mutual Fund,31-07-2013,1329041,10.14,15,13134.1,0.08,10.6,4.5
Mutual Fund,31-01-2022,74694,10.36,10,4479.23,0.39,6.01,5.1
Mutual Fund,31-05-2015,490732,10.09,14,15396.67,0.12,5.01,7.5
Mutual Fund,31-08-2014,277439,10.3,6,24992.95,0.09,7.03,5.7
Mutual Fund,30-06-2018,1975639,10.46,4,8762.76,0.34,4.92,7.9
Mutual Fund,31-10-2014,1118963,9.97,15,19046.97,0.37,4.62,5.3
Mutual Fund,31-03-2012,1518460,10.39,1,7660.62,0.38,9.47,5.9
Mutual Fund,30-04-2021,944032,9.84,13,9493.77,0.3,4.23,0.9
Mutual Fund,31-05-2021,1875452,10.59,14,10380.23,0.33,6.3,1.6
Mutual Fund,30-11-2015,954235,11,2,22779.29,0.14,5.41,7.4
Mutual Fund,30-09-2015,1176675,10.46,3,21804.16,0.47,4.41,7.2
Mutual Fund,30-11-2018,855749,10.09,1,20071.9,0.48,2.33,7.1
Mutual Fund,31-08-2022,582155,11.59,2,10021.5,0.12,7,13.5
Mutual Fund,31-10-2022,152752,10.93,15,20654.59,0.44,6.77,7
Mutual Fund,30-11-2014,1439807,11.08,6,17862.3,0.11,3.27,5.3
Mutual Fund,31-10-2015,1455420,10.67,11,6242.6,0.37,5,7.4
Mutual Fund,31-03-2014,631942,9.62,12,6241.73,0.25,8.25,4.6
Mutual Fund,30-09-2020,128744,10.37,4,11168.74,0.46,7.27,-15
Mutual Fund,30-04-2019,957107,9.87,6,10400.87,0.13,2.99,6.1
Mutual Fund,31-07-2017,1881017,10.87,4,3812.07,0.41,2.36,5.7
Mutual Fund,30-09-2018,1975639,10.8,5,7265.97,0.13,3.17,7.7
Mutual Fund,31-08-2016,487218,10.69,14,6100.38,0.11,5.05,7.1
Mutual Fund,30-04-2018,675699,10.53,5,26470.46,0.36,4.58,7.5
Mutual Fund,31-08-2021,494505,10.01,4,13573.05,0.11,5.3,20.1
Mutual Fund,28-02-2013,1794828,10.42,1,15156.02,0.23,7.9,4.5
Mutual Fund,31-08-2012,1004525,9.71,19,22157.09,0.07,10.03,5.5
Mutual Fund,30-04-2014,970396,9.34,8,18093.65,0.13,8.48,4.6
Mutual Fund,28-02-2018,980794,10.15,6,28476.99,0.41,4.44,7.2
Mutual Fund,30-04-2016,1416274,10.02,1,35042.33,0.45,5.47,7.7
Mutual Fund,30-04-2021,1047606,10.3,1,10609.03,0.13,4.23,0.9
Mutual Fund,28-02-2022,519928,9.82,7,13692.31,0.24,6.07,5.4
Mutual Fund,30-04-2022,606798,11.04,9,31099.48,0.11,7.79,4.9
Mutual Fund,28-02-2022,289985,9.8,4,9995.92,0.38,6.07,5.4
Mutual Fund,31-03-2012,1648423,10.13,2,28973.06,0.11,9.47,5.9
Mutual Fund,30-09-2020,276635,10.31,13,18742.41,0.43,7.27,-15
Mutual Fund,30-09-2021,1360331,10.09,14,19339.76,0.34,4.35,15
Mutual Fund,31-07-2019,610286,9.72,10,35722.76,0.5,3.19,5.1
Mutual Fund,30-09-2012,1222523,9.43,5,12538.89,0.29,9.73,5.4
Mutual Fund,31-03-2018,563539,9.94,14,15059.38,0.14,4.28,7.3
Mutual Fund,31-01-2015,746940,9.9,17,12667.15,0.23,5.19,6.3
Mutual Fund,31-05-2012,272523,10.83,10,13897.08,0.39,10.36,5.3
Mutual Fund,30-04-2014,261432,10.17,16,38036.83,0.44,8.48,4.6
Mutual Fund,31-01-2019,243377,10.51,2,31754.39,0.12,1.97,6.7
Mutual Fund,30-04-2015,461910,9.97,7,12888.15,0.1,4.87,7.4
Mutual Fund,31-12-2019,388972,11.3,9,11402.49,0.16,7.75,4.6
Mutual Fund,31-03-2017,501547,9.96,8,19945.42,0.48,3.89,6.7
Mutual Fund,31-07-2015,719662,10.7,14,33375.11,0.49,3.69,7.1
Mutual Fund,31-03-2012,391991,9.97,15,16590.53,0.49,9.47,5.9
Mutual Fund,31-07-2017,666456,10.32,3,36193.52,0.18,2.36,5.7
Mutual Fund,30-11-2017,749775,9.76,1,13754.24,0.04,4.88,6.3
Mutual Fund,30-11-2019,1803032,10.48,5,20887.66,0.08,5.54,4.5
Mutual Fund,31-01-2015,681513,9.62,7,6256.06,0.03,5.19,6.3
Mutual Fund,31-08-2016,546014,10.5,12,2291.02,0.22,5.05,7.1
Mutual Fund,30-06-2022,1579442,11.44,1,35108.72,0.43,7.01,7
Mutual Fund,31-05-2015,1150389,9.86,2,22578.71,0.26,5.01,7.5
Mutual Fund,31-05-2013,1721771,10.53,15,12058.21,0.24,9.4,4.8
Mutual Fund,31-05-2020,1042334,9.97,2,11192.54,0.34,6.27,3.1
Mutual Fund,30-06-2014,305746,9.73,6,26205.82,0.14,6.77,4.8
Mutual Fund,31-01-2014,940794,10.16,17,11231.93,0.43,8.6,4.7
Mutual Fund,31-12-2022,1260226,10.56,7,11435,0.37,5.72,5.1
Mutual Fund,30-06-2021,1037075,10.76,4,12664.07,0.11,6.26,3
Mutual Fund,31-01-2014,1941432,10.56,11,14957.29,0.09,8.6,4.7
Mutual Fund,31-01-2020,1083660,9.96,5,17593.02,0.49,7.59,4.7
Mutual Fund,31-07-2018,814105,10.32,15,13206.23,0.5,4.17,8
Mutual Fund,31-01-2022,1396018,9.96,5,14496.77,0.09,6.01,5.1
Mutual Fund,30-06-2017,902127,9.59,7,7314.45,0.44,1.46,5.9
Mutual Fund,30-09-2016,13024,10.44,7,6888.23,0.39,4.39,7.2
Mutual Fund,30-11-2017,874328,10.44,14,12402.81,0.44,4.88,6.3
Mutual Fund,30-06-2016,682022,10.58,6,17426.51,0.17,5.77,7.5
Mutual Fund,31-07-2014,13024,11.2,19,10722.57,0.1,7.39,5
Mutual Fund,31-12-2014,992879,10.19,8,12102.73,0.07,4.28,6
Mutual Fund,31-01-2017,1646498,11.06,6,17438.92,0.41,3.17,7.1
Mutual Fund,30-11-2020,1529014,10.69,6,8069.37,0.18,6.93,-7.5
Mutual Fund,31-01-2020,1110388,11.01,2,9794.07,0.45,7.59,4.7
Mutual Fund,30-06-2012,681174,10.75,14,31609.09,0.35,9.93,5.4
Mutual Fund,31-01-2015,247181,10.45,3,6028.95,0.19,5.19,6.3
Mutual Fund,31-05-2015,1367255,10.12,11,22355.97,0.39,5.01,7.5
Mutual Fund,31-03-2013,690780,9.94,6,8891.76,0.19,8.3,4.6
Mutual Fund,31-08-2015,1414951,10.18,5,9648.96,0.5,3.74,7
Mutual Fund,30-11-2018,1353439,9.98,9,28807.44,0.18,2.33,7.1
Mutual Fund,31-08-2013,904862,10.32,12,9004.03,0.16,10.6,4.4
Mutual Fund,31-12-2021,1042686,10.69,2,22298.57,0.37,5.66,6.2
Mutual Fund,30-06-2013,1693474,11.3,4,38670.2,0.17,10.5,4.6
Mutual Fund,31-01-2022,13024,10.11,2,23995.96,0.11,6.01,5.1
Mutual Fund,31-03-2022,116696,10.41,8,5514.96,0.37,6.95,4.9
Mutual Fund,30-04-2015,139439,10.16,7,28074.97,0.5,4.87,7.4
Mutual Fund,31-10-2017,592527,10.68,15,27262.12,0.2,3.58,6.1
Mutual Fund,30-06-2012,238476,9.98,2,7955.58,0.09,9.93,5.4
Mutual Fund,31-12-2021,1776287,10.01,1,10638.82,0.21,5.66,6.2
Mutual Fund,31-08-2017,1233939,10.48,1,10537.84,0.41,2.28,5.7
Mutual Fund,30-04-2013,653196,10.79,7,7377.39,0.17,9.6,4.7
Mutual Fund,31-07-2014,1757887,10.93,10,11823.46,0.18,7.39,5
Mutual Fund,30-04-2012,625204,9.85,3,15914.55,0.45,10.26,5.7
Mutual Fund,31-03-2021,821570,10.36,17,8946.95,0.28,5.52,0.6
Mutual Fund,31-05-2021,1020583,10.74,9,19875.12,0.15,6.3,1.6
Mutual Fund,31-08-2014,31257,10.57,2,7912.06,0.38,7.03,5.7
Mutual Fund,30-09-2013,481884,10.56,6,18432.18,0.39,11.2,4.6
Mutual Fund,31-10-2018,1663775,11.63,3,26338.02,0.13,3.38,7.3
Mutual Fund,31-07-2019,438108,9.84,10,12133.73,0.16,3.19,5.1
Mutual Fund,30-11-2016,712577,9.89,3,19359.9,0.39,3.63,7.3
Mutual Fund,31-01-2016,769452,10.01,14,29268.19,0.38,5.69,7.2
Mutual Fund,30-04-2019,389418,9.67,14,11188.14,0.13,2.99,6.1
Mutual Fund,28-02-2013,1123865,10.6,20,6352.56,0.37,7.9,4.5
Mutual Fund,30-06-2018,525475,9.69,2,10602.21,0.43,4.92,7.9
Mutual Fund,30-09-2020,1357341,11.63,4,6628.37,0.32,7.27,-15
Mutual Fund,31-12-2013,534084,9.66,2,15532.1,0.5,10.6,4.8
Mutual Fund,31-05-2020,1000781,10.01,11,4933.19,0.35,6.27,3.1
Mutual Fund,30-06-2019,1975639,10.72,5,15863.79,0.03,3.18,5.3
Mutual Fund,30-04-2021,1288122,10.26,10,9173.72,0.18,4.23,0.9
Mutual Fund,30-09-2016,798146,10.38,2,32841.1,0.44,4.39,7.2
Mutual Fund,30-11-2017,675222,11.14,10,15095.45,0.47,4.88,6.3
Mutual Fund,30-06-2018,1299995,10.04,12,29306.1,0.11,4.92,7.9
Mutual Fund,29-02-2016,579070,10.52,7,12032.97,0.19,5.26,7.3
Mutual Fund,30-04-2018,990444,10.5,11,35130.18,0.16,4.58,7.5
Mutual Fund,31-12-2017,50386,9.86,8,6684.03,0.36,5.21,6.7
Mutual Fund,31-03-2015,848298,10.28,15,12578.71,0.07,5.25,7.4
Mutual Fund,30-11-2017,799902,11.34,14,27555.76,0.15,4.88,6.3
Mutual Fund,31-07-2020,406038,9.87,19,10108.4,0.08,6.73,-15
Mutual Fund,30-09-2020,1415277,10.52,11,10657.88,0.47,7.27,-15
Mutual Fund,31-10-2013,472320,10.59,17,22931.35,0.41,12.2,4.7
Mutual Fund,30-06-2014,207880,10.6,9,22470.74,0.47,6.77,4.8
Mutual Fund,30-04-2013,871834,10.14,12,29945.36,0.08,9.6,4.7
Mutual Fund,31-03-2020,13024,10.51,5,11664.86,0.06,5.84,4.1
Mutual Fund,31-08-2015,40995,9.84,3,11449.45,0.21,3.74,7
Mutual Fund,29-02-2012,445927,10.2,6,4765.15,0.5,8.83,6.1
Mutual Fund,31-10-2012,560171,10,4,6259.85,0.3,9.75,5.4
Mutual Fund,30-11-2022,804643,11.41,18,23766.71,0.16,5.88,6.3
Mutual Fund,31-08-2014,1975639,10.44,7,12852.73,0.09,7.03,5.7
Mutual Fund,31-12-2019,1933931,10.66,4,8679.53,0.21,7.75,4.6
Mutual Fund,30-04-2012,597402,10.79,10,23536.64,0.15,10.26,5.7
Mutual Fund,31-12-2012,238298,9.6,17,11817.01,0.05,10.56,5.1
Mutual Fund,30-09-2016,1166043,10.11,6,9349.81,0.13,4.39,7.2
Mutual Fund,31-07-2021,502534,10.11,11,6239.5,0.27,5.59,10
Mutual Fund,31-08-2016,372832,9.63,17,13385.42,0.3,5.05,7.1
Mutual Fund,30-11-2022,834997,10,13,24924.93,0.13,5.88,6.3
Mutual Fund,31-01-2014,1367821,10.22,7,7723.86,0.47,8.6,4.7
Mutual Fund,31-05-2022,158253,10.17,6,12496.83,0.3,7.04,4.1
Mutual Fund,31-05-2019,109980,10.64,3,19578.25,0.18,3.05,5.8
Mutual Fund,30-06-2012,335754,9.77,6,19332.27,0.08,9.93,5.4
Mutual Fund,31-10-2020,1804749,9.88,19,16519.49,0.04,7.61,-10
Mutual Fund,31-07-2020,613631,10.12,9,16233.66,0.32,6.73,-15
Mutual Fund,30-11-2018,1757505,11.1,15,25111.68,0.08,2.33,7.1
Mutual Fund,31-12-2019,739257,10.69,7,12411.07,0.06,7.75,4.6
Mutual Fund,31-08-2016,548698,10.32,12,10281.38,0.07,5.05,7.1
Mutual Fund,31-10-2019,963527,9.44,14,7977.42,0.12,4.62,4.5
Mutual Fund,31-03-2019,1533215,9.72,3,9943.21,0.03,2.86,6.3
Mutual Fund,31-10-2021,1518416,11.29,2,14836.77,0.12,4.48,13
Mutual Fund,30-06-2012,601773,9.75,17,4942.56,0.24,9.93,5.4
Mutual Fund,31-08-2014,1280409,9.65,8,12207.48,0.03,7.03,5.7
Mutual Fund,30-11-2018,275553,10.32,5,16068.47,0.39,2.33,7.1
Mutual Fund,31-03-2020,648437,11.08,4,7324.5,0.47,5.84,4.1
Mutual Fund,31-01-2014,1208047,10.68,3,16592.87,0.28,8.6,4.7
Mutual Fund,31-01-2021,850111,9.91,4,8341.99,0.25,4.06,-1
Mutual Fund,30-04-2021,395438,9.62,7,18647.93,0.37,4.23,0.9
Mutual Fund,30-04-2016,679835,9.99,1,12021.41,0.02,5.47,7.7
Mutual Fund,31-05-2015,762062,10.5,5,32060.05,0.43,5.01,7.5
Mutual Fund,31-12-2021,457425,9.83,17,18378.56,0.12,5.66,6.2
Mutual Fund,31-01-2018,1296245,10.1,4,15267.69,0.01,5.07,7
Mutual Fund,30-09-2020,102101,10.77,12,8502.93,0.13,7.27,-15
Mutual Fund,31-03-2021,1826281,10.57,19,23551.86,0.02,5.52,0.6
Mutual Fund,30-09-2017,489775,10.5,4,10566.98,0.13,2.28,6
Mutual Fund,31-12-2016,1302532,10.18,1,14016.85,0.17,3.41,7.1
Mutual Fund,31-12-2017,1873361,10.55,13,8370.77,0.4,5.21,6.7
Mutual Fund,31-12-2020,379636,10.04,7,26175.81,0.36,4.59,-3
Mutual Fund,31-10-2014,308665,11.63,5,30184.32,0.45,4.62,5.3
Mutual Fund,31-07-2020,413766,11.48,2,17829.08,0.12,6.73,-15
Mutual Fund,30-06-2014,1204459,9.95,3,12853.44,0.46,6.77,4.8
Mutual Fund,30-11-2018,1597926,11.23,1,20006.63,0.18,2.33,7.1
Mutual Fund,31-03-2022,1424458,10.42,1,37548.91,0.43,6.95,4.9
Mutual Fund,30-11-2019,823655,10.36,6,15692.79,0.5,5.54,4.5
Mutual Fund,31-07-2015,1733243,10.43,6,8817.8,0.11,3.69,7.1
Mutual Fund,31-03-2014,1199738,9.71,3,12906.65,0.41,8.25,4.6
Mutual Fund,30-06-2019,1591930,9.71,13,19417.28,0.42,3.18,5.3
Mutual Fund,31-10-2014,1058609,10.84,7,26397.51,0.45,4.62,5.3
Mutual Fund,31-01-2012,372524,9.72,11,15726.6,0.1,7.65,6.3
Mutual Fund,30-09-2014,1643495,11.28,3,23692.99,0.41,5.63,5.5
Mutual Fund,31-05-2014,1348090,10.29,5,11008.77,0.22,8.33,4.6
Mutual Fund,31-08-2022,1975639,10.3,4,38540.28,0.15,7,13.5
Mutual Fund,31-10-2019,1515097,10.71,2,4740.68,0.12,4.62,4.5
Mutual Fund,31-05-2021,903713,11.33,3,12962.46,0.1,6.3,1.6
Mutual Fund,31-01-2018,325031,9.76,5,16450.63,0.14,5.07,7
Mutual Fund,31-05-2019,942520,10.82,10,22216.99,0.29,3.05,5.8
Mutual Fund,31-10-2014,240670,9.95,13,22513.63,0.18,4.62,5.3
Mutual Fund,31-05-2012,1387411,10.13,7,14249.12,0.1,10.36,5.3
Mutual Fund,31-12-2018,442351,10.21,3,14837.49,0.43,2.11,6.9
Mutual Fund,31-12-2022,1438479,9.83,17,10538.44,0.4,5.72,5.1
Mutual Fund,31-05-2019,1320433,10.67,1,23425.65,0.19,3.05,5.8
Mutual Fund,31-10-2020,341443,10.81,5,8629.77,0.41,7.61,-10
Mutual Fund,30-04-2022,1613004,9.87,2,8097.42,0.18,7.79,4.9
Mutual Fund,30-09-2014,1581831,9.64,10,23281.8,0.08,5.63,5.5
Mutual Fund,31-08-2020,136178,9.62,12,25889.83,0.35,6.69,-23.9
Mutual Fund,31-01-2016,1372721,10.35,13,11420.72,0.36,5.69,7.2
Mutual Fund,30-11-2017,1876379,9.88,9,30435.44,0.43,4.88,6.3
Mutual Fund,30-04-2013,921914,9.69,18,27585.85,0.09,9.6,4.7
Mutual Fund,31-03-2013,827919,9.93,8,31263.47,0.39,8.3,4.6
Mutual Fund,31-07-2020,870608,10.15,7,11799.91,0.47,6.73,-15
Mutual Fund,31-05-2021,535153,10.49,6,10153.61,0.21,6.3,1.6
Mutual Fund,31-12-2013,1385726,9.85,5,12413.07,0.08,10.6,4.8
Mutual Fund,30-09-2019,1049700,10.35,2,18525.53,0.32,3.99,4.7
Mutual Fund,30-04-2016,958916,10.6,6,15337.31,0.08,5.47,7.7
Mutual Fund,30-09-2015,1066633,10.39,6,14458.17,0.35,4.41,7.2
Mutual Fund,31-10-2015,853649,9.76,3,28751.51,0.48,5,7.4
Mutual Fund,30-09-2022,1492095,10.73,2,22681.15,0.33,7.41,9
Mutual Fund,28-02-2022,319207,9.91,9,21694.37,0.44,6.07,5.4
Mutual Fund,28-02-2013,41899,10.85,1,13816.68,0.1,7.9,4.5
Mutual Fund,29-02-2012,73444,10.13,9,19230.41,0.5,8.83,6.1
Mutual Fund,31-03-2021,1098361,9.86,15,14096.58,0.07,5.52,0.6
Mutual Fund,31-01-2015,1008245,10.68,1,12787.8,0.22,5.19,6.3
Mutual Fund,31-05-2021,373661,10.14,3,11164.2,0.36,6.3,1.6
Mutual Fund,30-11-2015,1973983,10.34,15,9852.14,0.5,5.41,7.4
Mutual Fund,31-05-2021,362200,11.32,17,8195.14,0.15,6.3,1.6
Mutual Fund,30-11-2022,717655,10.06,6,34494.66,0.07,5.88,6.3
Mutual Fund,31-10-2013,1418722,11.17,5,18693.13,0.1,12.2,4.7
Mutual Fund,31-12-2022,1119324,10.08,16,19414.78,0.44,5.72,5.1
Mutual Fund,31-07-2022,1073735,10.51,10,11603.64,0.5,6.71,9
Mutual Fund,31-03-2022,1203080,9.46,7,13732.81,0.2,6.95,4.9
Mutual Fund,30-11-2017,247699,10.9,16,9005.05,0.29,4.88,6.3
Mutual Fund,31-10-2020,1064166,10.93,5,13051.11,0.04,7.61,-10
Mutual Fund,31-12-2019,247025,11.12,7,28544.38,0.21,7.75,4.6
Mutual Fund,31-07-2021,526170,10.09,17,14419.37,0.07,5.59,10
Mutual Fund,30-06-2020,158074,10.87,10,7548.34,0.13,6.23,1
Mutual Fund,30-09-2020,922438,9.88,7,16119.82,0.5,7.27,-15
Mutual Fund,31-08-2020,1254967,10.53,3,11739.74,0.41,6.69,-23.9
Mutual Fund,31-05-2021,590721,10.56,1,18022.53,0.37,6.3,1.6
Mutual Fund,30-09-2019,1383166,9.47,20,15264.26,0.06,3.99,4.7
Mutual Fund,31-10-2021,313411,9.99,5,25543.3,0.15,4.48,13
Mutual Fund,31-12-2014,1660582,10.5,13,15506.65,0.08,4.28,6
Mutual Fund,31-03-2019,87510,10.15,2,29191.72,0.11,2.86,6.3
Mutual Fund,30-06-2022,973753,10.8,1,18364.93,0.21,7.01,7
Mutual Fund,31-01-2016,1332719,10.56,15,8104.3,0.08,5.69,7.2
Mutual Fund,31-05-2014,471619,9.47,7,15469.45,0.15,8.33,4.6
Mutual Fund,29-02-2016,1739357,9.75,8,12645.55,0.03,5.26,7.3
Mutual Fund,30-11-2019,1292917,11.31,1,25374.88,0.17,5.54,4.5
Mutual Fund,30-04-2016,1766988,11.63,1,7298.07,0.14,5.47,7.7
Mutual Fund,31-07-2017,973011,10.52,9,16080.78,0.15,2.36,5.7
Mutual Fund,30-09-2018,1623515,11.38,8,11848.62,0.42,3.17,7.7
Mutual Fund,31-12-2020,700922,10.61,4,24229.45,0.39,4.59,-3
Mutual Fund,31-10-2021,1500007,10.58,6,11499.4,0.16,4.48,13
Mutual Fund,31-12-2015,587870,10.89,9,10543.46,0.06,5.62,7.3
Mutual Fund,30-04-2018,1567860,10.31,4,14208.01,0.08,4.58,7.5
Mutual Fund,31-08-2013,1820197,10.63,1,20456.57,0.41,10.6,4.4
Mutual Fund,30-09-2021,893242,10.5,6,23301.99,0.06,4.35,15
Mutual Fund,31-03-2015,629644,10.65,16,12728.02,0.32,5.25,7.4
Mutual Fund,31-12-2020,92991,9.9,6,12856.77,0.13,4.59,-3
Mutual Fund,31-07-2014,280693,9.65,4,3487.64,0.39,7.39,5
Mutual Fund,28-02-2015,182463,10.55,2,17163.49,0.21,5.37,7.5
Mutual Fund,30-09-2018,477497,10.07,9,31000.22,0.42,3.17,7.7
Mutual Fund,31-07-2018,188456,9.69,16,28714.88,0.46,4.17,8
Mutual Fund,31-07-2014,274841,9.7,6,27265.74,0.28,7.39,5
Mutual Fund,30-09-2017,1910327,9.9,17,12675.54,0.1,2.28,6
Mutual Fund,30-06-2021,840174,10.68,16,22058.72,0.13,6.26,3
Mutual Fund,31-07-2018,1450517,9.78,2,12702.07,0.18,4.17,8
Mutual Fund,30-06-2015,656917,9.91,3,12796.64,0.41,5.4,7.3
Mutual Fund,31-03-2015,846244,10.14,12,33291.21,0.16,5.25,7.4
Mutual Fund,31-01-2012,1975639,9.55,4,17704.39,0.16,7.65,6.3
Mutual Fund,31-07-2017,1402643,10.38,3,12045.16,0.13,2.36,5.7
Mutual Fund,30-06-2012,608160,9.93,4,23602.92,0.43,9.93,5.4
Mutual Fund,31-10-2019,1520044,10.39,1,30856.48,0.4,4.62,4.5
Mutual Fund,31-12-2017,294151,10.6,12,24021.54,0.17,5.21,6.7
Mutual Fund,31-07-2017,1512512,10.52,11,11833.14,0.34,2.36,5.7
Mutual Fund,30-04-2022,414931,10.34,14,20624.15,0.27,7.79,4.9
Mutual Fund,31-12-2014,801526,10.4,4,12881.95,0.46,4.28,6
Mutual Fund,31-12-2019,737033,11.57,8,13957.44,0.45,7.75,4.6
Mutual Fund,28-02-2018,322771,10.21,2,8557.17,0.26,4.44,7.2
Mutual Fund,30-06-2020,932451,11.03,16,12818.66,0.5,6.23,1
Mutual Fund,30-11-2021,465813,10.41,15,21662.94,0.14,4.91,8.4
Mutual Fund,31-01-2022,74709,10.66,16,28541.19,0.34,6.01,5.1
Mutual Fund,31-03-2016,999369,9.92,18,28219.54,0.47,4.83,7.5
Mutual Fund,31-08-2014,635263,10.95,9,15137.21,0.36,7.03,5.7
Mutual Fund,31-12-2021,1725712,10.39,11,11087.51,0.06,5.66,6.2
Mutual Fund,31-03-2020,1701981,11.06,6,8438.06,0.42,5.84,4.1
