Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Gold,28-02-2019,1813840,38842.00,4,58968.93,0.52,4.35,15
Gold,30-11-2019,1204334,26805.00,8,52926.8,0.24,8.33,4.6
Gold,30-04-2018,698715,28470.00,3,32193.62,0.56,4.2,7.3
Gold,31-07-2012,65837,29482.00,9,23597.61,0.31,6.3,1.6
Gold,31-12-2012,553995,29250.00,6,65965.6,0.7,4.59,-3
Gold,31-05-2020,1490480,31115.00,1,39163.34,0.69,3.41,7.1
Gold,30-04-2021,510701,50070.00,8,19905.69,0.13,5.19,6.3
Gold,30-11-2017,1990090,30856.00,9,26462.07,0.66,2.99,6.3
Gold,30-09-2017,57133,28610.00,1,21526.31,0.16,7.65,6.3
Gold,30-06-2022,381391,30426.00,8,68634.73,0.75,3.74,7
Gold,30-11-2017,810993,27794.00,2,55897.39,0.56,8.6,4.7
Gold,28-02-2013,836936,29756.00,6,31008.68,0.52,8.6,4.9
Gold,31-08-2021,505773,29592.00,9,63580.67,0.09,4.62,5.3
Gold,30-11-2012,432045,32902.00,4,21461.83,0.09,4.06,-1
Gold,30-04-2016,680611,48807.00,7,29253.18,0.4,4.62,4.5
Gold,31-05-2013,868410,50081.00,1,47280.11,0.21,7.39,5
Gold,31-07-2019,491218,30746.00,4,12909.55,0.65,7.22,3.7
Gold,31-03-2021,816802,26908.00,7,14216.67,0.67,3.18,5.3
Gold,28-02-2015,543177,29482.00,6,23629.87,0.6,5.25,7.4
Gold,31-07-2019,616193,31229.00,1,79603.6,0.62,5.66,6.2
Gold,31-05-2014,406609,54779.00,8,9747.15,0.62,2.28,6
Gold,31-07-2021,686688,30582.00,3,49507.07,0.65,6.77,7
Gold,31-07-2013,57133,26866.00,1,22032.51,0.3,3.28,5
Gold,30-11-2018,1240103,50924.00,2,73322.6,0.2,4.58,7.5
Gold,30-11-2012,1569369,29040.00,7,37946.07,0.5,4.88,6.3
Gold,31-01-2014,627167,25803.00,2,23672.62,0.39,4.62,5.3
Gold,30-11-2015,1990090,31703.00,6,56146.28,0.4,8.83,6.1
Gold,31-05-2014,1333416,29638.00,7,30509.94,0.34,8.3,4.6
Gold,30-11-2018,892114,26594.00,7,23867.09,0.79,5.25,7.4
Gold,31-10-2015,1697004,28341.00,8,46700.76,0.57,5.59,10
Gold,29-02-2012,1210328,51809.00,3,64095.61,0.4,7.88,4.7
Gold,30-04-2014,1758511,30947.00,1,48555.12,0.61,4.06,-1
Gold,30-04-2020,1937158,26473.00,1,79603.6,0.21,9.75,5.4
Gold,31-08-2018,854948,31099.00,6,24038.53,0.64,5.72,5.1
Gold,31-12-2021,748614,28428.00,9,30978.35,0.69,8.48,4.6
Gold,30-06-2012,266189,54779.00,3,65196.85,0.56,5.47,7.7
Gold,31-01-2014,1419361,26908.00,1,19424.04,0.31,7.59,4.7
Gold,30-11-2019,429168,30814.00,10,54619.1,0.57,9.47,5.9
Gold,30-06-2020,517106,48861.00,9,31313.41,0.72,6.07,5.4
Gold,31-03-2015,57133,50719.00,7,34818.4,0.45,7.75,4.6
Gold,30-09-2017,81982,26994.00,2,26235.18,0.6,4.28,7.3
Gold,30-11-2013,1878392,26866.00,6,44063.46,0.76,5.05,7.1
Gold,31-07-2021,1785919,28341.00,1,79603.6,0.46,3.69,8.2
Gold,31-12-2018,1357597,27700.00,5,79603.6,0.73,6.26,3
Gold,30-11-2016,687645,31014.00,9,34310.85,0.39,4.17,8
Gold,31-03-2015,804020,28040.00,8,46582.07,0.73,4.87,7.4
Gold,30-04-2019,854243,31631.00,1,6389.89,0.75,4.62,5.3
Gold,30-06-2019,1990090,46817.00,1,49679.94,0.58,4.91,8.4
Gold,30-04-2017,1232343,33947.00,6,50402.4,0.37,7.59,4.7
Gold,31-12-2013,438732,38999.00,7,48017.85,0.17,5.62,7.3
Gold,30-04-2014,1513892,26061.00,3,77438.83,0.7,2.99,6.3
Gold,30-09-2015,1487939,47439.00,8,53345.79,0.71,9.6,4.7
Gold,31-05-2013,1639545,28078.00,4,79603.6,0.26,5.05,7.1
Gold,30-04-2021,1423151,47502.00,3,20147.74,0.23,5.4,7.3
Gold,30-06-2013,795677,31703.00,8,35317.55,0.23,10.3,4.8
Gold,28-02-2013,1770955,24789.00,3,22731.08,0.67,5.63,5.5
Gold,31-03-2013,1157986,28992.00,7,59565.19,0.3,5.01,7.5
Gold,30-04-2018,608030,26473.00,2,19029.19,0.56,5.25,7.4
Gold,30-04-2015,1800435,45569.00,5,55697.35,0.51,4.87,7.4
Gold,29-02-2016,628321,27911.00,1,12192.86,0.69,2.99,6.3
Gold,31-12-2012,117218,50232.00,8,37177.45,0.48,4.62,5.3
Gold,31-01-2013,57133,31141.00,1,10155.64,0.53,2.99,6.1
Gold,31-03-2015,97985,30057.00,7,25720.83,0.52,4.88,6.3
Gold,31-01-2019,455577,47840.00,8,63652.26,0.2,3.38,7.3
Gold,31-10-2022,999048,41763.00,4,38219.92,0.79,5.59,10
Gold,31-07-2013,529260,25924.00,5,76911.74,0.02,2.36,5.7
Gold,31-05-2012,915558,28872.00,1,79603.6,0.3,5.21,6.7
Gold,30-06-2022,1087379,38842.00,7,78394.65,0.11,6.77,4.8
Gold,30-04-2019,1090941,26908.00,3,50849.05,0.41,8.3,4.6
Gold,30-11-2019,1536147,51633.00,5,16339.34,0.71,5.84,4.1
Gold,30-04-2019,955883,38999.00,8,48437.48,0.52,5.07,7
Gold,30-11-2013,1745473,28610.00,6,79603.6,0.22,10.6,4.5
Gold,30-11-2017,493911,28610.00,7,20901.4,0.67,2.28,6
Gold,31-05-2021,161347,27151.00,3,48015.72,0.21,7.01,7
Gold,31-08-2021,846317,26301.00,7,16906.62,0.17,7.41,9
Gold,31-08-2022,1809134,26594.00,1,64252.84,0.57,3.69,7.1
Gold,28-02-2021,304067,28992.00,8,20660.77,0.38,5.03,0.4
Gold,31-10-2017,1990090,30582.00,1,52742.16,0.52,5.41,7.4
Gold,30-11-2013,201958,48861.00,1,23596.59,0.56,5.66,6.2
Gold,31-10-2014,57133,31115.00,7,47827.26,0.63,7.39,5
Gold,30-04-2015,849575,32902.00,3,10743.95,0.51,4.87,7.7
Gold,31-12-2013,949595,44647.00,9,7200.45,0.31,6.71,9
Gold,31-01-2013,416662,46431.00,9,60520.76,0.52,2.18,6.1
Gold,28-02-2015,1700357,26994.00,1,46251.02,0.7,5.59,10
Gold,31-08-2013,1594891,33100.00,1,30330.84,0.66,5.01,7.5
Gold,31-03-2018,57133,26473.00,6,12402.57,0.35,6.58,4.7
Gold,30-04-2021,554486,30882.00,7,37431.59,0.62,4.06,-1
Gold,28-02-2021,1759299,28040.00,8,79603.6,0.79,4.88,6.3
Gold,31-10-2022,1409485,31120.00,10,79603.6,0.76,5.01,7.5
Gold,28-02-2015,161383,28441.00,3,26591.17,0.47,3.17,7.7
Gold,31-05-2019,102367,28040.00,6,48678.24,0.47,7.88,4.7
Gold,31-08-2012,339150,46858.00,8,38220.84,0.04,3.17,7.1
Gold,30-11-2017,114864,29250.00,6,51196.17,0.18,7.65,6.3
Gold,28-02-2015,782514,30426.00,1,28702.86,0.53,3.58,6.1
Gold,31-10-2014,797540,29482.00,1,33890.49,0.74,4.28,7.3
Gold,31-01-2017,1455794,28040.00,2,39183.81,0.68,3.63,7.3
Gold,31-12-2013,253446,26994.00,7,76600.6,0.54,4.58,7.5
Gold,30-04-2018,948454,28428.00,8,23010.14,0.36,4.2,7.3
Gold,30-04-2013,524932,28610.00,3,49280.64,0.24,3.18,5.3
Gold,30-11-2018,808506,24789.00,2,56840.92,0.09,3.89,6.7
Gold,31-08-2012,1293955,26061.00,3,32298.66,0.59,4.59,-3
Gold,31-10-2022,1489696,28341.00,8,38391.29,0.38,11.2,4.6
Gold,31-05-2015,57133,30582.00,4,27465.62,0.19,7.27,-15
Gold,30-04-2012,147781,38300.00,3,29703.78,0.45,5.76,7.9
Gold,31-01-2014,771277,25803.00,4,71353.75,0.53,3.63,7.3
Gold,31-05-2016,752903,34714.00,7,67339.38,0.75,8.6,4.9
Gold,31-03-2015,1586791,47994.00,2,55628.6,0.26,4.06,-1
Gold,30-09-2017,698363,28076.00,1,28720.83,0.79,5.26,7.3
Gold,31-03-2020,258594,26355.00,3,55644.23,0.58,5.63,5.5
Gold,31-08-2021,781526,29040.00,1,35755.29,0.44,6.01,5.1
Gold,30-09-2018,1406428,26540.00,2,71811.1,0.2,2.36,5.7
Gold,31-12-2020,1990090,30064.00,7,79603.6,0.37,5.88,6.3
Gold,28-02-2015,57133,26473.00,6,4570.64,0.16,6.26,3
Gold,30-04-2019,1599511,27151.00,6,52660.92,0.2,5.47,7.7
Gold,31-05-2018,1454268,31625.00,8,34784.91,0.6,3.65,7
Gold,31-01-2019,253014,26594.00,7,20279.32,0.18,5.47,7.7
Gold,30-09-2014,1204356,25853.00,3,34062.97,0.19,2.33,7.1
Gold,31-10-2021,1101709,27794.00,8,47533.81,0.65,1.46,5.9
Gold,30-06-2013,155044,28905.00,8,25227.58,0.23,5.4,7.3
Gold,31-07-2019,1651891,29040.00,1,40907.15,0.53,4.41,7.2
Gold,31-12-2021,681404,54779.00,7,4570.64,0.23,1.46,5.9
Gold,31-08-2016,1253521,50641.00,6,24917.84,0.4,3.17,7.7
Gold,30-11-2019,154222,30582.00,1,17882.86,0.38,2.57,6.6
Gold,30-11-2018,1916854,44418.00,9,79603.6,0.2,5.4,7.3
Gold,28-02-2021,1305167,47898.00,6,64920.63,0.62,3.17,7.1
Gold,31-03-2013,1904259,46221.00,4,23348.92,0.6,7.9,4.5
Gold,30-04-2018,57133,27151.00,8,39205.63,0.25,3.17,7.1
Gold,31-08-2016,1255223,47840.00,8,25811.25,0.18,4.2,7.3
Gold,30-11-2014,108033,32131.00,5,35774.53,0.25,12.2,4.7
Gold,31-12-2014,1644671,30851.00,5,65334.07,0.73,7.03,5.7
Gold,30-06-2018,1781626,28341.00,4,77209.66,0.27,8.6,4.9
Gold,31-01-2020,1236928,50641.00,2,12698.24,0.02,7.79,4.9
Gold,28-02-2014,1447866,30851.00,7,27538.12,0.5,4.17,8
Gold,30-06-2014,1439709,29549.00,7,50349.41,0.28,3.18,5.3
Gold,31-03-2021,57133,29372.00,2,21717.64,0.32,5.77,7.5
Gold,31-08-2016,377244,27788.00,7,48680.2,0.57,3.28,5
Gold,28-02-2019,358088,28470.00,6,10274.41,0.63,4.28,7.3
Gold,31-08-2015,1335191,50520.00,8,25713.16,0.56,10.6,4.4
Gold,31-03-2017,1736288,28588.00,1,63158.1,0.73,3.17,7.7
Gold,29-02-2020,1182082,31703.00,6,79603.6,0.78,3.74,7
Gold,30-09-2015,515028,26866.00,1,61068.62,0.75,7,13.5
Gold,31-10-2016,916720,28040.00,5,9468.89,0.22,5.3,20.1
Gold,30-09-2021,57133,50520.00,8,28158.83,0.3,2.36,5.7
Gold,31-10-2017,57133,29549.00,1,12584.54,0.6,2.28,6
Gold,30-06-2021,210368,29250.00,7,26685.07,0.34,6.07,5.4
Gold,29-02-2016,1805717,50232.00,3,44374.85,0.58,5.62,7.3
Gold,30-09-2016,57133,25803.00,9,13051.06,0.27,5.69,7.2
Gold,31-05-2020,435994,29372.00,1,51503.74,0.54,2.28,6
Gold,30-09-2013,975493,28470.00,9,51607.47,0.25,2.36,5.7
Gold,31-05-2018,961961,47994.00,6,8627.62,0.11,4.87,7.7
Gold,31-10-2021,173198,31141.00,7,76330.46,0.63,3.18,5.3
Gold,28-02-2021,382954,50719.00,5,68659.01,0.16,10.56,5.1
Gold,31-10-2018,855682,29909.00,6,29319.86,0.46,9.6,4.7
Gold,31-03-2014,1990090,28341.00,9,56980.99,0.12,5.69,7.2
Gold,31-01-2015,427747,31014.00,1,59298.79,0.52,6.58,4.7
Gold,30-09-2018,594759,50924.00,2,60294.29,0.28,9.6,4.7
Gold,31-05-2015,1502217,47060.00,7,76218.4,0.52,3.28,5
Gold,30-04-2017,355734,47439.00,3,28716.18,0.52,2.86,6.3
Gold,30-06-2016,1425544,28295.00,1,49557.53,0.6,3.63,7.3
Gold,31-05-2014,1216763,41012.00,6,71103.54,0.32,3.63,7.3
Gold,31-05-2019,643623,30116.00,3,59409.63,0.54,5.07,7
Gold,28-02-2015,1214202,43225.00,2,13156.52,0.21,9.75,5.4
Gold,31-03-2018,729347,46817.00,2,51035.18,0.34,9.9,5.3
Gold,31-07-2013,1537229,29777.00,8,14619.55,0.14,2.28,5.7
Gold,31-07-2018,1512561,27151.00,7,58029.39,0.71,7.9,4.5
Gold,31-05-2017,728224,50530.00,1,19618.61,0.32,6.93,-7.5
Gold,31-08-2016,1085145,27788.00,6,23133.11,0.68,9.75,5.4
Gold,31-01-2022,733517,29063.00,2,9079.86,0.59,6.69,-23.9
Gold,31-07-2020,1211278,26594.00,10,70046.01,0.16,3.18,5.3
Gold,31-12-2018,1765161,46817.00,1,64548.28,0.24,8.48,4.6
Gold,31-10-2015,1563538,37961.00,1,43901.13,0.06,3.05,5.8
Gold,30-11-2018,1050470,31229.00,3,60678.91,0.63,5.01,7.5
Gold,31-08-2013,668149,28610.00,2,15191.78,0.25,3.38,7.3
Gold,30-06-2020,411784,29172.00,8,31830.92,0.6,5.72,5.1
Gold,30-06-2012,822831,31141.00,6,66848.58,0.72,1.46,5.9
Gold,31-03-2022,639765,24789.00,7,48465.29,0.34,7.79,4.9
Gold,30-06-2013,224541,29372.00,9,51155.82,0.55,5.3,20.1
Gold,31-03-2012,402854,29063.00,4,42065.78,0.66,5.76,7.9
Gold,31-03-2014,1238781,26355.00,1,23765.13,0.67,5.63,5.5
Gold,30-09-2022,1176370,27794.00,1,29972.08,0.69,3.27,5.3
Gold,31-10-2018,787470,43225.00,1,20981.23,0.18,3.69,7.1
Gold,31-05-2019,251942,51099.00,1,25734.61,0.37,7.39,5
Gold,31-07-2013,1319673,26061.00,8,18439.64,0.36,3.89,6.7
Gold,30-04-2014,57133,46817.00,2,4570.64,0.24,3.17,7.7
Gold,28-02-2014,1466288,31115.00,4,71641.98,0.32,10.6,4.4
Gold,31-10-2020,910099,26301.00,2,61732.1,0.6,3.19,5.1
Gold,31-03-2020,478125,25114.00,6,19775.86,0.48,2.28,6
Gold,30-11-2020,1990090,50530.00,1,77969.29,0.65,6.27,3.1
Gold,31-12-2018,1414049,30186.00,1,41838.85,0.79,11.2,4.6
Gold,30-06-2019,57133,27911.00,6,37183.06,0.62,8.6,4.9
Gold,30-11-2018,57133,29469.00,2,64162.26,0.44,10.6,4.4
Gold,31-07-2017,121660,29909.00,7,66080.54,0.69,4.62,5.3
Gold,30-06-2022,1088581,30479.00,2,26701.21,0.39,5.63,5.5
Gold,30-09-2014,660975,45569.00,1,20914.5,0.44,5.63,5.5
Gold,30-09-2013,305867,31489.00,9,36005.93,0.3,3.63,7.3
Gold,30-11-2017,1280228,46817.00,6,42698.04,0.22,5.72,5.1
Gold,31-01-2013,1103833,30947.00,5,60211.63,0.34,5.47,7.7
Gold,30-06-2014,582160,37961.00,3,48112.77,0.5,5.19,6.3
Gold,31-12-2020,418523,30746.00,1,30745.11,0.22,8.33,4.6
Gold,31-12-2020,313738,29172.00,8,12019.29,0.27,4.48,13
Gold,30-04-2017,1803588,25803.00,9,54037.9,0.44,10.36,5.3
Gold,31-10-2014,57133,28040.00,1,6134.58,0.02,4.41,7.2
Gold,30-04-2017,822257,28428.00,2,52894.47,0.72,5.01,7.5
Gold,30-09-2013,163355,28905.00,7,22056.2,0.21,4.88,6.3
Gold,31-10-2021,1086276,32131.00,8,28450.7,0.21,3.05,5.8
Gold,31-12-2022,1311678,30856.00,3,30406.76,0.15,5.72,5.1
Gold,31-08-2020,1351149,47439.00,3,48098.24,0.56,7.41,9
Gold,31-01-2020,1761789,47840.00,1,55482.35,0.55,7.27,-15
Gold,31-08-2015,1101865,31120.00,3,29236.58,0.65,7.59,4.7
Gold,28-02-2013,711391,30423.00,3,40880.08,0.42,5.41,7.4
Gold,30-11-2014,889757,46221.00,8,8014.86,0.2,5.21,6.7
Gold,31-12-2019,1821452,50520.00,3,62329.07,0.59,5.54,4.5
Gold,31-01-2015,1244717,32131.00,7,79603.6,0.2,3.18,5.3
Gold,30-04-2016,1990090,50029.00,2,37601.37,0.55,12.2,4.7
Gold,30-04-2012,728173,26594.00,2,42268.39,0.6,3.17,7.1
Gold,31-03-2020,461976,31014.00,3,26276.84,0.22,4.39,7.2
Gold,31-05-2019,926819,46858.00,7,62054.88,0.37,4.88,6.3
Gold,31-03-2018,894442,31099.00,8,30619.89,0.57,5.03,0.4
Gold,31-07-2021,1974576,47060.00,9,68935.57,0.34,9.4,4.8
Gold,31-05-2013,1905072,30057.00,3,17678.92,0.46,2.28,5.7
Gold,30-11-2012,651403,29909.00,1,76652.37,0.2,4.83,7.5
Gold,31-10-2018,1571012,25803.00,6,58814.1,0.56,5.88,6.3
Gold,30-06-2012,1056379,30479.00,7,50821.2,0.5,5.62,7.3
Gold,31-12-2022,1013721,41763.00,8,22931.62,0.64,3.17,7.1
Gold,30-09-2013,349340,25853.00,1,49707.96,0.49,5.59,10
Gold,31-03-2012,1432052,30882.00,4,45171.49,0.17,10.6,4.4
Gold,30-11-2016,916389,30423.00,8,28320.13,0.77,3.99,4.7
Gold,31-12-2013,1099190,31631.00,5,67951.26,0.61,3.05,5.8
Gold,30-04-2015,1203697,47840.00,9,36487.97,0.25,6.07,5.4
Gold,30-09-2012,969955,30634.00,3,75772.09,0.52,4.2,7.3
Gold,31-05-2018,1631243,30057.00,2,79603.6,0.53,5.63,5.5
Gold,31-05-2013,57133,30186.00,7,34122.05,0.11,3.27,5.3
Gold,30-09-2018,151371,50070.00,1,17575.77,0.57,7.01,7
Gold,31-05-2020,1265331,50530.00,10,33255.86,0.18,5.69,7.2
Gold,30-06-2020,282700,31631.00,2,24880.54,0.23,4.48,13
Gold,31-10-2014,410092,29638.00,8,52743.55,0.31,9.93,5.4
Gold,30-11-2015,734966,46221.00,3,79603.6,0.53,5.62,7.3
Gold,30-06-2015,1220043,46817.00,2,27845.07,0.23,6.01,5.1
Gold,30-06-2019,911121,46858.00,3,71489.39,0.52,3.63,7.3
Gold,31-01-2016,195491,30634.00,6,30768.23,0.37,7.88,4.7
Gold,31-12-2012,57133,28076.00,1,47315.54,0.08,5.3,20.1
Gold,30-09-2017,919298,30138.00,6,79603.6,0.42,5.52,0.6
Gold,29-02-2016,689518,26593.00,7,52681.41,0.65,5.63,5.5
Gold,30-09-2019,1234603,24789.00,1,58846.72,0.57,10.56,5.1
Gold,31-07-2012,499459,46431.00,2,49029.12,0.67,7.22,3.7
Gold,31-07-2012,772548,41763.00,7,48355.16,0.45,2.33,7.1
Gold,30-04-2022,466324,41763.00,1,62570.35,0.45,8.3,4.6
Gold,30-09-2018,1304884,31489.00,2,65053.37,0.6,4.58,7.5
Gold,31-03-2019,1222944,29172.00,4,29831.73,0.34,5.01,7.5
Gold,31-03-2012,1727542,30363.00,1,16863.1,0.32,4.48,13
Gold,30-06-2014,1229332,53582.00,7,32001.32,0.62,10.5,4.6
Gold,31-08-2012,569608,26355.00,2,55152.43,0.57,6.26,3
Gold,31-12-2017,628070,29777.00,5,54167.7,0.36,3.99,4.7
Gold,31-12-2019,669400,31703.00,1,68704.52,0.64,5.63,5.5
Gold,30-09-2022,179317,27733.00,2,32352.08,0.71,10.5,4.6
Gold,31-12-2014,219386,29172.00,1,73884.09,0.29,4.28,7.3
Gold,31-03-2022,1011589,29063.00,1,66492.32,0.59,4.62,5.3
Gold,31-01-2021,370801,27911.00,3,20801.37,0.06,4.48,13
Gold,31-08-2022,57133,32902.00,2,52505.69,0.69,9.6,4.7
Gold,31-08-2013,954906,28076.00,5,23981.82,0.54,2.28,6
Gold,31-10-2015,1452553,29372.00,4,34018.72,0.63,5,7.4
Gold,28-02-2022,316637,27733.00,5,32102.71,0.2,4.06,-1
Gold,30-04-2022,788233,31120.00,4,12233.99,0.23,11.2,4.6
Gold,31-07-2016,351737,32131.00,1,20694.67,0.14,3.17,7.7
Gold,31-05-2020,1471297,29328.00,1,62837.74,0.32,7.39,5
Gold,30-11-2019,1476500,41012.00,1,28541.8,0.57,10.26,5.7
Gold,31-05-2018,1390685,47060.00,6,12461,0.11,5.19,6.3
Gold,31-07-2015,554056,46221.00,1,45871.44,0.53,2.57,6.6
Gold,31-05-2015,402876,28341.00,4,19764.05,0.68,7.75,4.6
Gold,31-03-2021,1080633,25803.00,6,53635.72,0.23,3.99,4.7
Gold,31-03-2015,147029,26709.00,1,25281.63,0.55,5.76,7.9
Gold,30-11-2021,516389,25924.00,7,34485.57,0.33,6.26,3
Gold,28-02-2021,1096396,29592.00,7,11495.12,0.24,2.28,6
Gold,31-01-2015,724929,27700.00,8,51315.49,0.5,5.07,7
Gold,30-04-2013,878048,29756.00,5,79603.6,0.09,7.22,3.7
Gold,28-02-2017,1473918,26709.00,7,44265.4,0.69,10.26,5.7
Gold,31-03-2020,921480,26994.00,3,18984.04,0.52,8.33,4.6
Gold,31-10-2013,1990090,54779.00,3,79603.6,0.74,5.63,5.5
Gold,30-06-2018,1442874,30186.00,4,27343.62,0.51,4.2,7.3
Gold,31-07-2013,512566,28905.00,8,53845.7,0.29,7,13.5
Gold,31-01-2016,540945,30423.00,6,25801.01,0.67,3.05,5.8
Gold,30-06-2016,1013285,26301.00,9,51795.15,0.19,10.03,5.5
Gold,30-09-2018,1511332,49111.00,7,64971.59,0.27,3.69,7.1
Gold,30-09-2017,1716517,28441.00,7,55747.71,0.53,3.05,5.8
Gold,28-02-2019,1887852,46817.00,6,68811.79,0.28,10.6,4.8
Gold,31-07-2018,696999,27788.00,4,50851.6,0.33,6.95,4.9
Gold,31-03-2019,1337756,28470.00,4,49941.59,0.37,5.41,7.4
Gold,31-07-2013,451832,29482.00,1,72519.09,0.22,8.3,4.6
Gold,31-01-2021,1359360,29638.00,4,63251.34,0.2,7.39,5
Gold,31-05-2020,107571,41012.00,6,41432.51,0.66,6.23,1
Gold,30-09-2020,567399,25803.00,2,55349.41,0.79,10.26,5.7
Gold,30-06-2012,1212682,30814.00,1,79304.53,0.68,9.47,5.9
Gold,31-08-2018,1212011,30634.00,8,63320.57,0.3,7.79,4.9
Gold,30-09-2013,1876487,38999.00,3,49349.28,0.64,7.65,6.3
Gold,30-09-2019,1043418,31221.00,6,32817.18,0.42,4.39,7.2
Gold,31-03-2012,1150048,28295.00,1,30940.4,0.61,4.28,7.3
Gold,30-11-2017,547963,32131.00,5,22658.55,0.56,4.35,15
Gold,31-08-2022,1848585,31141.00,2,25241.1,0.48,4.87,7.4
Gold,30-06-2016,240648,28470.00,1,29028.33,0.74,1.97,6.7
Gold,30-04-2014,160755,26594.00,2,28474.57,0.76,5,7.4
Gold,31-05-2014,1924650,30138.00,1,54297.48,0.65,4.39,7.2
Gold,30-11-2022,1658610,31625.00,3,56554.6,0.16,3.63,7.3
Gold,31-07-2012,1156677,30582.00,3,77451.51,0.29,5,7.4
Gold,31-08-2022,195426,27794.00,8,4570.64,0.53,4.28,6
Gold,30-11-2022,809696,31631.00,4,69579.44,0.19,4.48,13
Gold,31-12-2018,1494615,31625.00,1,45261.23,0.59,5.4,7.3
Gold,31-08-2016,926521,50641.00,1,39700.16,0.34,4.39,7.2
Gold,31-01-2018,458889,28992.00,6,16204.16,0.52,3.99,4.7
Gold,30-06-2019,120448,38842.00,2,39708.65,0.6,4.44,7.2
Gold,31-03-2022,100242,47840.00,1,72527.16,0.63,5.3,20.1
Gold,31-07-2020,752896,29437.00,8,38812.39,0.5,9.47,5.9
Gold,28-02-2017,797433,51099.00,4,59530.28,0.59,3.63,7.3
Gold,30-11-2015,1939813,30186.00,3,63066.31,0.78,10.03,5.5
Gold,31-07-2014,556798,50520.00,8,68380.78,0.41,3.38,7.3
Gold,30-04-2014,1358328,54779.00,1,9081.18,0.48,9.47,5.9
Gold,30-09-2012,714676,29638.00,7,17421.06,0.2,5.72,5.1
Gold,30-11-2013,1632472,48861.00,7,66349.7,0.65,5.41,7.4
Gold,31-10-2022,681478,46858.00,3,79603.6,0.26,4.87,7.4
Gold,31-03-2014,788383,30746.00,3,45047.87,0.45,6.58,4.7
Gold,31-08-2014,1088007,37961.00,1,19910.86,0.17,10.5,4.6
Gold,31-07-2015,1054257,51099.00,2,16284.36,0.49,8.83,6.1
Gold,30-09-2013,742046,51365.00,7,70685.99,0.42,4.41,7.2
Gold,31-10-2017,980639,26473.00,1,29376.35,0.51,3.69,7.1
Gold,30-04-2015,1166792,30856.00,1,56626.57,0.19,5.4,7.3
Gold,31-03-2017,1279560,31014.00,5,62678.41,0.56,5.63,5.5
Gold,31-10-2014,777736,25803.00,5,50896.27,0.23,2.99,6.1
Gold,31-08-2019,1272122,50081.00,5,51308.79,0.66,6.73,-15
Gold,31-10-2012,1795895,47994.00,4,65793.28,0.79,6.95,4.9
Gold,31-05-2019,328404,41012.00,2,56522.54,0.48,6.58,4.7
Gold,30-04-2021,570623,30634.00,9,17775.98,0.67,3.65,7
Gold,31-03-2015,1662167,28078.00,1,79407.7,0.55,3.28,5
Gold,31-08-2022,442794,30138.00,8,74105.35,0.36,6.73,-15
Gold,30-11-2016,1124199,51809.00,6,15125.93,0.28,5.52,0.6
Gold,30-09-2016,1990090,30186.00,4,66121.2,0.63,9.75,5.4
Gold,30-06-2016,1607517,24952.00,4,69471.47,0.31,8.25,4.6
Gold,30-09-2014,1990090,25114.00,7,79603.6,0.6,2.57,6.6
Gold,31-08-2020,1585652,26355.00,1,48320.63,0.55,6.71,9
Gold,31-08-2018,1245443,33431.00,8,33758.93,0.73,4.87,7.4
Gold,31-07-2013,1182390,29172.00,2,58608.84,0.59,5.26,7.3
Gold,30-04-2018,416289,47502.00,1,31381.62,0.59,6.01,5.1
Gold,31-01-2018,265253,28588.00,6,19719.75,0.48,3.69,8.2
Gold,29-02-2020,290535,47994.00,2,28889.64,0.76,9.73,5.4
Gold,31-05-2018,667245,33431.00,6,62236.7,0.64,3.69,7.1
Gold,30-09-2018,62479,38842.00,2,78557.65,0.13,5.37,7.5
Gold,30-09-2012,1061198,51099.00,3,41693.46,0.19,5.54,4.5
Gold,31-07-2015,109184,31141.00,1,29734.39,0.59,5.41,7.4
Gold,30-06-2014,57133,28470.00,9,9415.3,0.1,3.69,8.2
Gold,29-02-2016,1683453,28078.00,9,67747.8,0.66,10.03,5.5
Gold,28-02-2018,221000,30064.00,1,25951.4,0.71,4.39,7.2
Gold,31-05-2013,1371422,31631.00,6,62463.33,0.65,6.71,9
Gold,30-04-2017,775757,30582.00,5,67794.76,0.21,4.48,13
Gold,31-03-2021,943947,26594.00,2,7981.91,0.7,5.25,7.4
Gold,29-02-2012,789592,47060.00,5,64830.45,0.67,2.36,5.7
Gold,31-12-2012,931744,28610.00,5,36186.75,0.07,11.2,4.6
Gold,30-11-2012,1241970,30746.00,1,39590.49,0.02,7.41,9
Gold,31-10-2021,1990090,50924.00,5,58588.13,0.52,4.87,7.4
Gold,31-01-2022,805263,41012.00,2,44095.72,0.64,3.28,5
Gold,30-06-2018,1493789,51365.00,1,57098.84,0.29,5.62,7.3
Gold,30-06-2022,317017,46221.00,8,28552.2,0.46,4.17,8
Gold,30-06-2015,1760866,51099.00,7,22590.71,0.6,5.88,6.3
Gold,31-07-2012,1738905,41763.00,1,79603.6,0.79,9.9,5.3
Gold,31-07-2019,568868,29756.00,1,32180.57,0.49,4.28,6
Gold,31-07-2019,1198854,50520.00,3,55924.58,0.36,3.63,7.3
Gold,30-06-2016,545118,41763.00,1,30721.39,0.08,4.17,8
Gold,31-05-2018,1964432,31229.00,3,71809.56,0.66,3.17,7.7
Gold,31-01-2020,1024850,29328.00,1,79603.6,0.22,8.33,4.6
